D:\Data\zcb\2012-12-29-Au2.b\004SMPL.d
强度 vs 时间,计数
18.050,0.00
18.054,0.00
18.057,0.00
18.061,0.00
18.064,0.00
18.068,0.00
18.071,0.00
18.075,0.00
18.078,0.00
18.082,0.00
18.085,0.00
18.089,0.00
18.092,0.00
18.096,0.00
18.099,0.00
18.103,0.00
18.106,0.00
18.110,0.00
18.113,0.00
18.117,0.00
18.120,0.00
18.124,0.00
18.127,0.00
18.131,0.00
18.134,0.00
18.138,0.00
18.141,0.00
18.145,0.00
18.148,0.00
18.152,0.00
18.154,0.00
18.159,0.00
18.162,0.00
18.166,0.00
18.169,0.00
18.173,0.00
18.176,0.00
18.180,0.00
18.183,0.00
18.187,0.00
18.190,0.00
18.194,0.00
18.197,0.00
18.201,0.00
18.204,0.00
18.208,0.00
18.211,0.00
18.215,0.00
18.218,0.00
18.222,0.00
18.225,0.00
18.229,0.00
18.232,0.00
18.236,0.00
18.239,0.00
18.243,0.00
18.246,0.00
18.250,0.00
18.253,0.00
18.257,0.00
18.260,0.00
18.264,0.00
18.267,0.00
18.271,0.00
18.275,0.00
18.278,0.00
18.282,0.00
18.285,0.00
18.289,0.00
18.292,0.00
18.296,0.00
18.299,0.00
18.303,0.00
18.306,0.00
18.310,0.00
18.313,0.00
18.317,0.00
18.320,0.00
18.324,0.00
18.327,0.00
18.331,0.00
18.334,0.00
18.338,0.00
18.341,2.00
18.345,0.00
18.348,0.00
18.352,0.00
18.355,0.00
18.359,0.00
18.362,0.00
18.366,0.00
18.369,0.00
18.373,0.00
18.376,0.00
18.380,0.00
18.383,0.00
18.387,0.00
18.390,0.00
18.394,0.00
18.397,0.00
18.401,0.00
18.404,0.00
18.408,0.00
18.410,0.00
18.415,0.00
18.418,0.00
18.422,0.00
18.425,0.00
18.429,0.00
18.432,0.00
18.436,0.00
18.439,0.00
18.443,0.00
18.446,0.00
18.450,0.00
18.453,0.00
18.457,0.00
18.460,2.00
18.464,0.00
18.467,0.00
18.471,0.00
18.474,0.00
18.478,0.00
18.481,0.00
18.485,0.00
18.488,0.00
18.492,0.00
18.495,0.00
18.499,0.00
18.502,0.00
18.506,0.00
18.509,0.00
18.513,0.00
18.516,0.00
18.520,0.00
18.523,0.00
18.527,0.00
18.530,0.00
18.534,0.00
18.537,0.00
18.541,0.00
18.544,0.00
18.548,0.00
18.551,0.00
18.555,0.00
18.558,0.00
18.562,0.00
18.565,0.00
18.569,0.00
18.572,0.00
18.576,0.00
18.579,0.00
18.583,0.00
18.586,0.00
18.590,0.00
18.593,0.00
18.597,0.00
18.600,0.00
18.604,0.00
18.607,0.00
18.611,0.00
18.614,0.00
18.618,0.00
18.621,0.00
18.625,0.00
18.628,0.00
18.632,0.00
18.635,0.00
18.639,0.00
18.642,0.00
18.646,0.00
18.649,0.00
18.653,0.00
18.656,0.00
18.660,0.00
18.663,0.00
18.666,0.00
18.670,0.00
18.674,0.00
18.677,0.00
18.681,0.00
18.684,0.00
18.688,0.00
18.691,0.00
18.695,0.00
18.698,0.00
18.702,0.00
18.705,0.00
18.709,0.00
18.712,0.00
18.716,0.00
18.719,0.00
18.723,0.00
18.726,0.00
18.730,0.00
18.733,0.00
18.737,0.00
18.740,0.00
18.744,0.00
18.747,0.00
18.751,0.00
18.754,0.00
18.758,0.00
18.761,0.00
18.765,0.00
18.768,0.00
18.772,0.00
18.775,0.00
18.779,0.00
18.782,0.00
18.786,0.00
18.789,0.00
18.793,2.00
18.796,0.00
18.800,0.00
18.803,0.00
18.807,0.00
18.810,0.00
18.814,0.00
18.817,0.00
18.821,0.00
18.824,0.00
18.828,0.00
18.831,0.00
18.835,0.00
18.838,0.00
18.842,0.00
18.845,0.00
18.849,2.00
18.852,0.00
18.856,0.00
18.860,0.00
18.863,0.00
18.867,0.00
18.870,0.00
18.874,0.00
18.877,0.00
18.881,0.00
18.884,0.00
18.888,0.00
18.891,0.00
18.895,0.00
18.898,0.00
18.902,0.00
18.905,0.00
18.909,0.00
18.912,0.00
18.916,0.00
18.919,0.00
18.922,0.00
18.926,0.00
18.930,0.00
18.933,0.00
18.937,0.00
18.940,0.00
18.944,0.00
18.947,0.00
18.951,0.00
18.954,0.00
18.958,0.00
18.961,0.00
18.965,0.00
18.968,0.00
18.972,0.00
18.975,0.00
18.979,0.00
18.982,0.00
18.986,0.00
18.989,0.00
18.993,0.00
18.996,0.00
19.000,0.00
19.003,0.00
19.007,0.00
19.010,0.00
19.014,0.00
19.017,0.00
19.021,0.00
19.024,0.00
19.028,0.00
19.031,0.00
19.035,0.00
19.038,0.00
19.042,0.00
19.045,0.00
19.049,0.00
19.052,0.00
19.056,0.00
19.059,0.00
19.063,0.00
19.066,0.00
19.070,0.00
19.073,0.00
19.077,0.00
19.080,1.00
19.084,0.00
19.087,0.00
19.091,0.00
19.094,0.00
19.098,0.00
19.101,0.00
19.105,0.00
19.108,0.00
19.112,0.00
19.114,0.00
19.119,0.00
19.122,0.00
19.126,0.00
19.129,0.00
19.133,0.00
19.136,0.00
19.140,0.00
19.143,0.00
19.147,0.00
19.150,0.00
19.154,0.00
19.157,0.00
19.161,0.00
19.164,0.00
19.168,0.00
19.171,0.00
19.175,0.00
19.178,2.00
19.182,0.00
19.185,0.00
19.189,0.00
19.192,0.00
19.196,0.00
19.199,0.00
19.203,0.00
19.206,0.00
19.210,0.00
19.213,130.19
19.217,0.00
19.220,0.00
19.224,0.00
19.227,0.00
19.231,0.00
19.234,0.00
19.238,0.00
19.241,0.00
19.245,0.00
19.248,0.00
19.252,0.00
19.255,0.00
19.259,0.00
19.262,0.00
19.266,0.00
19.269,0.00
19.273,0.00
19.276,0.00
19.280,0.00
19.283,0.00
19.287,0.00
19.290,0.00
19.294,0.00
19.297,0.00
19.301,0.00
19.304,0.00
19.308,0.00
19.311,0.00
19.315,0.00
19.318,0.00
19.322,0.00
19.325,0.00
19.329,0.00
19.332,0.00
19.336,0.00
19.339,0.00
19.343,0.00
19.346,0.00
19.350,0.00
19.353,0.00
19.357,1.00
19.360,0.00
19.364,0.00
19.367,0.00
19.370,0.00
19.374,0.00
19.378,0.00
19.381,0.00
19.385,0.00
19.388,0.00
19.392,0.00
19.395,0.00
19.399,0.00
19.402,1.00
19.406,0.00
19.409,0.00
19.413,0.00
19.416,0.00
19.420,0.00
19.423,0.00
19.427,0.00
19.430,0.00
19.434,0.00
19.437,0.00
19.441,0.00
19.445,0.00
19.448,0.00
19.452,0.00
19.455,0.00
19.459,0.00
19.462,0.00
19.466,0.00
19.469,0.00
19.473,0.00
19.476,0.00
19.480,0.00
19.483,0.00
19.487,1.00
19.490,0.00
19.494,0.00
19.497,0.00
19.501,0.00
19.504,0.00
19.508,1.00
19.511,0.00
19.515,0.00
19.518,0.00
19.522,0.00
19.525,0.00
19.529,0.00
19.532,0.00
19.536,0.00
19.539,0.00
19.543,0.00
19.546,0.00
19.550,1.00
19.553,0.00
19.557,0.00
19.560,0.00
19.564,0.00
19.567,0.00
19.571,0.00
19.574,0.00
19.578,0.00
19.581,0.00
19.585,0.00
19.588,0.00
19.592,0.00
19.595,0.00
19.599,0.00
19.602,0.00
19.606,0.00
19.609,0.00
19.613,0.00
19.616,0.00
19.620,0.00
19.623,0.00
19.626,0.00
19.630,0.00
19.634,0.00
19.637,0.00
19.641,0.00
19.644,0.00
19.648,0.00
19.651,0.00
19.655,0.00
19.658,0.00
19.662,0.00
19.665,0.00
19.669,0.00
19.672,0.00
19.676,0.00
19.679,0.00
19.683,2.00
19.686,0.00
19.690,0.00
19.693,0.00
19.697,0.00
19.700,0.00
19.704,0.00
19.707,0.00
19.711,0.00
19.714,0.00
19.718,0.00
19.721,0.00
19.725,0.00
19.728,0.00
19.732,0.00
19.735,0.00
19.739,0.00
19.742,0.00
19.746,0.00
19.749,0.00
19.753,0.00
19.756,0.00
19.760,0.00
19.763,1.00
19.767,0.00
19.770,0.00
19.774,0.00
19.777,0.00
19.781,0.00
19.784,0.00
19.788,0.00
19.791,0.00
19.795,0.00
19.798,0.00
19.802,1.00
19.805,0.00
19.809,0.00
19.812,0.00
19.816,0.00
19.818,0.00
19.823,0.00
19.826,0.00
19.830,0.00
19.833,0.00
19.837,0.00
19.840,0.00
19.844,0.00
19.847,0.00
19.851,0.00
19.854,0.00
19.858,0.00
19.861,0.00
19.865,0.00
19.868,0.00
19.872,0.00
19.875,0.00
19.879,0.00
19.882,0.00
19.886,0.00
19.889,0.00
19.893,0.00
19.896,0.00
19.900,0.00
19.903,0.00
19.907,0.00
19.910,0.00
19.914,0.00
19.917,0.00
19.921,0.00
19.924,0.00
19.928,0.00
19.931,0.00
19.935,0.00
19.938,0.00
19.942,0.00
19.945,0.00
19.949,0.00
19.952,0.00
19.956,0.00
19.959,0.00
19.963,0.00
19.966,0.00
19.970,0.00
19.973,0.00
19.977,0.00
19.980,0.00
19.984,0.00
19.987,0.00
19.991,0.00
19.994,0.00
19.998,0.00
20.001,0.00
20.005,0.00
20.008,0.00
20.012,0.00
20.015,0.00
20.019,1.00
20.023,0.00
20.026,0.00
20.030,0.00
20.033,3.00
20.037,0.00
20.040,0.00
20.044,0.00
20.047,0.00
20.051,0.00
20.054,0.00
20.058,0.00
20.061,0.00
20.065,0.00
20.068,0.00
20.072,0.00
20.074,0.00
20.079,0.00
20.082,0.00
20.086,0.00
20.089,0.00
20.093,0.00
20.096,0.00
20.100,0.00
20.103,1.00
20.107,0.00
20.110,0.00
20.114,0.00
20.117,0.00
20.121,0.00
20.124,0.00
20.128,0.00
20.131,0.00
20.135,0.00
20.138,0.00
20.142,0.00
20.145,0.00
20.149,0.00
20.152,0.00
20.156,0.00
20.159,0.00
20.163,0.00
20.166,0.00
20.170,0.00
20.173,0.00
20.177,0.00
20.180,0.00
20.184,0.00
20.187,0.00
20.191,0.00
20.194,0.00
20.198,0.00
20.201,0.00
20.205,1.00
20.208,0.00
20.212,0.00
20.215,0.00
20.219,0.00
20.222,0.00
20.226,0.00
20.229,0.00
20.233,0.00
20.236,0.00
20.240,0.00
20.243,0.00
20.247,0.00
20.250,0.00
20.254,0.00
20.257,0.00
20.261,0.00
20.264,0.00
20.268,0.00
20.271,0.00
20.275,0.00
20.278,0.00
20.282,0.00
20.285,0.00
20.289,0.00
20.292,0.00
20.296,0.00
20.299,0.00
20.303,0.00
20.306,0.00
20.310,0.00
20.313,0.00
20.317,0.00
20.320,0.00
20.324,0.00
20.327,0.00
20.330,0.00
20.334,0.00
20.338,0.00
20.341,0.00
20.345,0.00
20.348,0.00
20.352,0.00
20.355,0.00
20.359,0.00
20.362,0.00
20.366,0.00
20.369,0.00
20.373,0.00
20.376,0.00
20.380,0.00
20.383,0.00
20.387,0.00
20.390,0.00
20.394,0.00
20.397,0.00
20.401,0.00
20.404,0.00
20.408,1.00
20.411,0.00
20.415,0.00
20.418,0.00
20.422,0.00
20.425,0.00
20.429,0.00
20.432,0.00
20.436,0.00
20.439,0.00
20.443,0.00
20.446,0.00
20.450,0.00
20.453,0.00
20.457,0.00
20.460,0.00
20.464,0.00
20.467,0.00
20.471,0.00
20.474,0.00
20.478,0.00
20.481,0.00
20.485,0.00
20.488,0.00
20.492,0.00
20.495,0.00
20.499,0.00
20.502,0.00
20.506,0.00
20.509,0.00
20.513,0.00
20.516,0.00
20.520,1.00
20.522,0.00
20.527,0.00
20.530,0.00
20.534,0.00
20.537,0.00
20.541,0.00
20.544,0.00
20.548,0.00
20.551,0.00
20.555,0.00
20.558,0.00
20.562,0.00
20.565,0.00
20.569,0.00
20.572,0.00
20.576,0.00
20.579,0.00
20.583,0.00
20.586,0.00
20.590,0.00
20.593,0.00
20.597,0.00
20.600,0.00
20.604,0.00
20.608,0.00
20.611,0.00
20.615,0.00
20.618,0.00
20.622,0.00
20.625,0.00
20.629,0.00
20.632,0.00
20.636,0.00
20.639,1.00
20.643,0.00
20.646,0.00
20.650,0.00
20.653,0.00
20.657,0.00
20.660,0.00
20.664,0.00
20.667,0.00
20.671,2.00
20.674,0.00
20.678,0.00
20.681,0.00
20.685,0.00
20.688,0.00
20.692,0.00
20.695,0.00
20.699,0.00
20.702,1.00
20.706,0.00
20.709,1.00
20.713,0.00
20.716,0.00
20.720,0.00
20.723,0.00
20.727,0.00
20.730,0.00
20.734,0.00
20.737,0.00
20.741,0.00
20.744,0.00
20.748,0.00
20.751,0.00
20.755,0.00
20.758,0.00
20.762,0.00
20.765,0.00
20.769,0.00
20.772,0.00
20.776,0.00
20.778,0.00
20.783,0.00
20.786,0.00
20.790,0.00
20.793,0.00
20.797,0.00
20.800,0.00
20.804,0.00
20.807,0.00
20.811,0.00
20.814,0.00
20.818,0.00
20.821,0.00
20.825,0.00
20.828,0.00
20.832,0.00
20.835,0.00
20.839,0.00
20.842,0.00
20.846,0.00
20.849,2.00
20.853,0.00
20.856,0.00
20.860,0.00
20.863,0.00
20.867,0.00
20.870,0.00
20.874,0.00
20.877,0.00
20.881,0.00
20.884,0.00
20.888,0.00
20.891,0.00
20.895,0.00
20.898,0.00
20.902,0.00
20.905,0.00
20.909,0.00
20.912,0.00
20.916,0.00
20.919,0.00
20.923,0.00
20.926,0.00
20.930,0.00
20.933,0.00
20.937,0.00
20.940,0.00
20.944,0.00
20.947,0.00
20.951,0.00
20.954,0.00
20.958,0.00
20.961,0.00
20.965,0.00
20.968,0.00
20.972,0.00
20.975,1.00
20.979,0.00
20.982,0.00
20.986,0.00
20.989,0.00
20.993,0.00
20.996,0.00
21.000,0.00
21.003,0.00
21.007,0.00
21.010,0.00
21.014,0.00
21.017,0.00
21.021,0.00
21.024,0.00
21.028,0.00
21.031,0.00
21.034,0.00
21.038,0.00
21.042,0.00
21.045,0.00
21.049,0.00
21.052,0.00
21.056,0.00
21.059,0.00
21.063,0.00
21.066,0.00
21.070,0.00
21.073,0.00
21.077,0.00
21.080,0.00
21.084,0.00
21.087,0.00
21.091,0.00
21.094,0.00
21.098,0.00
21.101,0.00
21.105,0.00
21.108,0.00
21.112,0.00
21.115,0.00
21.119,0.00
21.122,0.00
21.126,0.00
21.129,0.00
21.133,0.00
21.136,0.00
21.140,0.00
21.143,0.00
21.147,0.00
21.150,0.00
21.154,0.00
21.157,0.00
21.161,0.00
21.164,0.00
21.168,0.00
21.171,0.00
21.175,0.00
21.178,0.00
21.182,0.00
21.185,0.00
21.189,0.00
21.193,0.00
21.196,0.00
21.200,0.00
21.203,0.00
21.207,0.00
21.210,0.00
21.214,0.00
21.217,0.00
21.221,0.00
21.224,0.00
21.228,0.00
21.231,0.00
21.235,0.00
21.238,0.00
21.242,0.00
21.245,0.00
21.249,0.00
21.252,0.00
21.256,0.00
21.259,0.00
21.263,0.00
21.266,0.00
21.270,0.00
21.273,0.00
21.277,0.00
21.280,0.00
21.284,1.00
21.287,0.00
21.290,0.00
21.294,0.00
21.298,0.00
21.301,0.00
21.305,0.00
21.308,0.00
21.312,0.00
21.315,1.00
21.319,0.00
21.322,0.00
21.326,0.00
21.329,0.00
21.333,0.00
21.336,0.00
21.340,0.00
21.343,0.00
21.347,0.00
21.350,0.00
21.354,0.00
21.357,1.00
21.361,0.00
21.364,0.00
21.368,0.00
21.371,0.00
21.375,0.00
21.378,0.00
21.382,0.00
21.385,0.00
21.389,0.00
21.392,0.00
21.396,0.00
21.399,0.00
21.403,0.00
21.406,0.00
21.410,0.00
21.413,0.00
21.417,1.00
21.420,0.00
21.424,0.00
21.427,0.00
21.431,0.00
21.434,0.00
21.438,0.00
21.441,0.00
21.445,0.00
21.448,0.00
21.452,0.00
21.455,0.00
21.459,0.00
21.462,0.00
21.466,0.00
21.469,0.00
21.473,0.00
21.476,0.00
21.480,0.00
21.482,0.00
21.487,0.00
21.490,0.00
21.494,0.00
21.497,0.00
21.501,0.00
21.504,0.00
21.508,0.00
21.511,0.00
21.515,0.00
21.518,0.00
21.522,0.00
21.525,0.00
21.529,0.00
21.532,0.00
21.536,0.00
21.539,0.00
21.543,0.00
21.546,0.00
21.550,0.00
21.553,0.00
21.557,0.00
21.560,0.00
21.564,0.00
21.567,0.00
21.571,0.00
21.574,3.00
21.578,0.00
21.581,0.00
21.585,0.00
21.588,0.00
21.592,0.00
21.595,0.00
21.599,0.00
21.602,0.00
21.606,0.00
21.609,0.00
21.613,0.00
21.616,0.00
21.620,0.00
21.623,0.00
21.627,0.00
21.630,0.00
21.634,0.00
21.637,0.00
21.641,0.00
21.644,0.00
21.648,0.00
21.651,0.00
21.655,0.00
21.658,0.00
21.662,0.00
21.665,0.00
21.669,0.00
21.672,0.00
21.676,0.00
21.679,0.00
21.683,0.00
21.686,0.00
21.690,0.00
21.693,0.00
21.697,0.00
21.700,0.00
21.704,0.00
21.707,0.00
21.711,0.00
21.714,0.00
21.718,0.00
21.721,0.00
21.725,15.00
21.728,0.00
21.732,0.00
21.735,0.00
21.738,0.00
21.742,0.00
21.746,0.00
21.749,0.00
21.753,0.00
21.756,0.00
21.760,1.00
21.763,0.00
21.767,0.00
21.771,0.00
21.774,0.00
21.778,0.00
21.781,0.00
21.785,0.00
21.788,0.00
21.792,0.00
21.795,0.00
21.799,0.00
21.802,0.00
21.806,0.00
21.809,1.00
21.813,0.00
21.816,0.00
21.820,0.00
21.823,0.00
21.827,0.00
21.830,0.00
21.834,0.00
21.837,0.00
21.841,0.00
21.844,0.00
21.848,0.00
21.851,0.00
21.855,0.00
21.858,0.00
21.862,0.00
21.865,0.00
21.869,0.00
21.872,0.00
21.876,0.00
21.879,0.00
21.883,0.00
21.886,0.00
21.890,0.00
21.893,0.00
21.897,1.00
21.900,0.00
21.904,0.00
21.907,2.00
21.911,0.00
21.914,0.00
21.918,0.00
21.921,0.00
21.925,0.00
21.928,0.00
21.932,0.00
21.935,0.00
21.939,0.00
21.942,0.00
21.946,0.00
21.949,0.00
21.953,0.00
21.956,0.00
21.960,0.00
21.963,0.00
21.967,0.00
21.970,0.00
21.974,0.00
21.977,0.00
21.981,0.00
21.984,0.00
21.988,0.00
21.991,0.00
21.994,0.00
21.998,0.00
22.002,0.00
22.005,0.00
22.009,1.00
22.012,0.00
22.016,0.00
22.019,0.00
22.023,0.00
22.026,0.00
22.030,0.00
22.033,0.00
22.037,1.00
22.040,0.00
22.044,0.00
22.047,0.00
22.051,0.00
22.054,0.00
22.058,0.00
22.061,0.00
22.065,0.00
22.068,0.00
22.072,1.00
22.075,0.00
22.079,1.00
22.082,0.00
22.086,0.00
22.089,0.00
22.093,0.00
22.096,0.00
22.100,0.00
22.103,0.00
22.107,0.00
22.110,0.00
22.114,0.00
22.117,0.00
22.121,0.00
22.124,0.00
22.128,0.00
22.131,0.00
22.135,0.00
22.138,0.00
22.142,0.00
22.145,0.00
22.149,0.00
22.152,0.00
22.156,0.00
22.159,0.00
22.163,0.00
22.166,0.00
22.170,0.00
22.173,0.00
22.177,0.00
22.180,0.00
22.184,0.00
22.186,0.00
22.191,0.00
22.194,0.00
22.198,0.00
22.201,0.00
22.205,0.00
22.208,0.00
22.212,0.00
22.215,0.00
22.219,0.00
22.222,0.00
22.226,0.00
22.229,0.00
22.233,0.00
22.236,0.00
22.240,0.00
22.243,0.00
22.247,0.00
22.250,0.00
22.254,0.00
22.257,0.00
22.261,0.00
22.264,0.00
22.268,0.00
22.271,0.00
22.275,0.00
22.278,0.00
22.282,0.00
22.285,0.00
22.289,2.00
22.292,5.00
22.296,0.00
22.299,0.00
22.303,0.00
22.306,0.00
22.310,0.00
22.313,0.00
22.317,0.00
22.320,0.00
22.324,0.00
22.327,0.00
22.331,0.00
22.334,0.00
22.338,0.00
22.341,0.00
22.345,0.00
22.348,0.00
22.352,0.00
22.356,0.00
22.359,0.00
22.363,0.00
22.366,0.00
22.370,0.00
22.373,0.00
22.377,0.00
22.380,0.00
22.384,0.00
22.387,0.00
22.391,0.00
22.394,0.00
22.398,0.00
22.401,0.00
22.405,0.00
22.408,0.00
22.412,0.00
22.415,0.00
22.419,0.00
22.422,0.00
22.426,0.00
22.429,0.00
22.433,0.00
22.436,0.00
22.440,0.00
22.442,0.00
22.447,0.00
22.450,1.00
22.454,0.00
22.457,0.00
22.461,0.00
22.464,0.00
22.468,0.00
22.471,0.00
22.475,0.00
22.478,0.00
22.482,0.00
22.485,0.00
22.489,0.00
22.492,0.00
22.496,0.00
22.499,0.00
22.503,0.00
22.506,0.00
22.510,0.00
22.513,0.00
22.517,0.00
22.520,0.00
22.524,0.00
22.527,0.00
22.531,0.00
22.534,0.00
22.538,0.00
22.541,0.00
22.545,0.00
22.548,0.00
22.552,0.00
22.555,0.00
22.559,0.00
22.562,0.00
22.566,0.00
22.569,0.00
22.573,0.00
22.576,0.00
22.580,0.00
22.583,0.00
22.587,0.00
22.590,0.00
22.594,0.00
22.597,0.00
22.601,0.00
22.604,0.00
22.608,0.00
22.611,0.00
22.615,0.00
22.618,0.00
22.622,0.00
22.625,0.00
22.629,0.00
22.632,0.00
22.636,0.00
22.639,0.00
22.643,0.00
22.646,0.00
22.650,0.00
22.653,0.00
22.657,0.00
22.660,0.00
22.664,0.00
22.667,0.00
22.671,0.00
22.674,0.00
22.678,0.00
22.681,0.00
22.685,0.00
22.688,0.00
22.692,0.00
22.695,0.00
22.698,0.00
22.702,0.00
22.706,0.00
22.709,0.00
22.713,0.00
22.716,0.00
22.720,0.00
22.723,0.00
22.727,0.00
22.730,0.00
22.734,0.00
22.737,0.00
22.741,0.00
22.744,0.00
22.748,0.00
22.751,0.00
22.755,0.00
22.758,0.00
22.762,0.00
22.765,0.00
22.769,0.00
22.772,0.00
22.776,0.00
22.779,0.00
22.783,0.00
22.786,0.00
22.790,0.00
22.793,0.00
22.797,0.00
22.800,0.00
22.804,0.00
22.807,0.00
22.811,0.00
22.814,0.00
22.818,0.00
22.821,0.00
22.825,0.00
22.828,0.00
22.832,0.00
22.835,0.00
22.839,0.00
22.842,0.00
22.846,0.00
22.849,0.00
22.853,0.00
22.856,0.00
22.860,0.00
22.863,0.00
22.867,0.00
22.870,0.00
22.874,0.00
22.877,0.00
22.881,0.00
22.884,0.00
22.888,0.00
22.890,0.00
22.895,0.00
22.898,0.00
22.902,0.00
22.905,0.00
22.909,0.00
22.912,0.00
22.916,0.00
22.919,2.00
22.923,0.00
22.926,0.00
22.930,0.00
22.933,0.00
22.937,0.00
22.941,0.00
22.944,0.00
22.948,0.00
22.951,0.00
22.954,0.00
22.958,0.00
22.962,0.00
22.965,150.25
22.969,1.00
22.972,0.00
22.976,0.00
22.979,0.00
22.983,1.00
22.986,0.00
22.990,0.00
22.993,0.00
22.997,0.00
23.000,0.00
23.004,0.00
23.007,0.00
23.011,0.00
23.014,0.00
23.018,0.00
23.021,0.00
23.025,0.00
23.028,0.00
23.032,0.00
23.035,0.00
23.039,0.00
23.042,0.00
23.046,0.00
23.049,0.00
23.053,0.00
23.056,0.00
23.060,0.00
23.063,0.00
23.067,0.00
23.070,0.00
23.074,0.00
23.077,0.00
23.081,0.00
23.084,0.00
23.088,0.00
23.091,0.00
23.095,1.00
23.098,0.00
23.102,0.00
23.105,0.00
23.109,0.00
23.112,0.00
23.116,0.00
23.119,0.00
23.123,1.00
23.126,0.00
23.130,0.00
23.133,0.00
23.137,0.00
23.140,0.00
23.144,0.00
23.146,0.00
23.151,0.00
23.154,0.00
23.158,0.00
23.161,0.00
23.165,0.00
23.168,0.00
23.172,0.00
23.175,0.00
23.179,0.00
23.182,0.00
23.186,1.00
23.189,0.00
23.193,0.00
23.196,0.00
23.200,0.00
23.203,0.00
23.207,0.00
23.210,0.00
23.214,0.00
23.217,0.00
23.221,0.00
23.224,0.00
23.228,0.00
23.231,0.00
23.235,0.00
23.238,0.00
23.242,0.00
23.245,1.00
23.249,0.00
23.252,0.00
23.256,0.00
23.259,0.00
23.263,0.00
23.266,0.00
23.270,0.00
23.273,0.00
23.277,0.00
23.280,0.00
23.284,0.00
23.287,0.00
23.291,0.00
23.294,0.00
23.298,0.00
23.301,0.00
23.305,0.00
23.308,0.00
23.312,0.00
23.315,0.00
23.319,0.00
23.322,0.00
23.326,0.00
23.329,0.00
23.333,0.00
23.336,0.00
23.340,0.00
23.343,0.00
23.347,0.00
23.350,0.00
23.354,0.00
23.357,0.00
23.361,0.00
23.364,0.00
23.368,0.00
23.371,0.00
23.375,0.00
23.378,0.00
23.382,0.00
23.385,0.00
23.389,0.00
23.392,0.00
23.396,0.00
23.399,0.00
23.402,0.00
23.406,0.00
23.410,0.00
23.413,0.00
23.417,0.00
23.420,0.00
23.424,0.00
23.427,0.00
23.431,0.00
23.434,1.00
23.438,0.00
23.441,0.00
23.445,0.00
23.448,0.00
23.452,0.00
23.455,0.00
23.459,0.00
23.462,0.00
23.466,0.00
23.469,0.00
23.473,0.00
23.476,0.00
23.480,0.00
23.483,0.00
23.487,1.00
23.490,0.00
23.494,0.00
23.497,0.00
23.501,0.00
23.504,0.00
23.508,0.00
23.511,0.00
23.515,0.00
23.519,0.00
23.522,0.00
23.526,0.00
23.529,0.00
23.533,0.00
23.536,0.00
23.540,0.00
23.543,0.00
23.547,0.00
23.550,0.00
23.554,0.00
23.557,0.00
23.561,0.00
23.564,0.00
23.568,0.00
23.571,0.00
23.575,0.00
23.578,0.00
23.582,0.00
23.585,0.00
23.589,0.00
23.592,0.00
23.596,0.00
23.599,0.00
23.603,0.00
23.606,0.00
23.610,0.00
23.613,144.23
23.617,2.00
23.620,0.00
23.624,0.00
23.627,0.00
23.631,0.00
23.634,0.00
23.638,0.00
23.641,0.00
23.645,0.00
23.648,0.00
23.652,0.00
23.655,0.00
23.658,0.00
23.662,0.00
23.666,0.00
23.669,0.00
23.673,0.00
23.676,1.00
23.680,0.00
23.683,0.00
23.687,0.00
23.690,0.00
23.694,0.00
23.697,0.00
23.701,0.00
23.704,0.00
23.708,0.00
23.711,0.00
23.715,0.00
23.718,0.00
23.722,0.00
23.725,0.00
23.729,0.00
23.732,0.00
23.736,0.00
23.739,0.00
23.743,0.00
23.746,1.00
23.750,0.00
23.753,0.00
23.757,0.00
23.760,0.00
23.764,0.00
23.767,0.00
23.771,0.00
23.774,0.00
23.778,0.00
23.781,0.00
23.785,0.00
23.788,0.00
23.792,1.00
23.795,0.00
23.799,0.00
23.802,0.00
23.806,0.00
23.809,0.00
23.813,0.00
23.816,0.00
23.820,0.00
23.823,0.00
23.827,0.00
23.830,1.00
23.834,0.00
23.837,0.00
23.841,0.00
23.844,0.00
23.848,0.00
23.850,0.00
23.855,0.00
23.858,0.00
23.862,0.00
23.865,0.00
23.869,0.00
23.872,0.00
23.876,0.00
23.879,0.00
23.883,0.00
23.886,0.00
23.890,0.00
23.893,0.00
23.897,0.00
23.900,0.00
23.904,0.00
23.907,0.00
23.911,0.00
23.914,0.00
23.918,0.00
23.921,0.00
23.925,0.00
23.928,0.00
23.932,0.00
23.935,0.00
23.939,0.00
23.942,2.00
23.946,0.00
23.949,0.00
23.953,0.00
23.956,0.00
23.960,0.00
23.963,0.00
23.967,1.00
23.970,0.00
23.974,0.00
23.977,0.00
23.981,0.00
23.984,0.00
23.988,0.00
23.991,0.00
23.995,0.00
23.998,0.00
24.002,0.00
24.005,0.00
24.009,0.00
24.012,0.00
24.016,0.00
24.019,0.00
24.023,0.00
24.026,0.00
24.030,0.00
24.033,0.00
24.037,0.00
24.040,0.00
24.044,0.00
24.047,0.00
24.051,0.00
24.054,0.00
24.058,0.00
24.061,0.00
24.065,0.00
24.068,0.00
24.072,0.00
24.075,0.00
24.079,0.00
24.082,0.00
24.086,0.00
24.089,0.00
24.093,0.00
24.096,0.00
24.100,0.00
24.104,1.00
24.106,0.00
24.111,0.00
24.114,0.00
24.118,0.00
24.121,0.00
24.125,0.00
24.128,1.00
24.132,0.00
24.135,0.00
24.139,0.00
24.142,0.00
24.146,0.00
24.149,0.00
24.153,0.00
24.156,0.00
